Website,Product Name,Category,Brand,Price,Original Price (MRP),Discount Percentage,Rating,Reviews,Favorable Feedback,Critical Feedback
Snapdeal,Yonex Sports Product 907,Sports,Yonex,8832.84,10309.63,14.32,1.8,4915,2731,2184
Snapdeal,Dove Beauty Product 849,Beauty,Dove,24019.74,34981.49,31.34,3,3885,2505,1380
Snapdeal,Penguin Books Product 592,Books,Penguin,22857.41,28698.34,20.35,1.6,1910,1095,815
Snapdeal,Sony Electronics Product 915,Electronics,Sony,30687.23,37416.89,17.99,1.8,4730,2667,2063
Snapdeal,Hachette Books Product 865,Books,Hachette,7305.51,8895.6,17.88,2.3,4614,3759,855
Snapdeal,Puma Fashion Product 666,Fashion,Puma,27322.29,40364.61,32.31,1.7,4428,4063,365
Snapdeal,Whirlpool Home Appliances Product 484,Home Appliances,Whirlpool,45202.71,55729.35,18.89,4.1,1907,1084,823
Snapdeal,Head Sports Product 950,Sports,Head,43772.89,54015.08,18.96,2.7,2220,2148,72
Snapdeal,Zara Fashion Product 209,Fashion,Zara,30045.04,39974.13,24.84,4.8,3605,2441,1164
Snapdeal,Fisher-Price Toys Product 431,Toys,Fisher-Price,36702.25,45503.65,19.34,4.7,3229,1846,1383
Snapdeal,Dell Electronics Product 267,Electronics,Dell,17108.59,20904.41,18.16,3.2,888,654,234
Snapdeal,Sony Electronics Product 811,Electronics,Sony,32312.89,39541.23,18.28,5,3180,2706,474
Snapdeal,Nivea Beauty Product 500,Beauty,Nivea,36084.84,53091.77,32.03,2.3,1844,1298,546
Snapdeal,Reebok Sports Product 633,Sports,Reebok,17507.15,20895.82,16.22,3.9,3686,3205,481
Snapdeal,Sony Electronics Product 765,Electronics,Sony,12265.59,13506.75,9.19,2,1333,916,417
Snapdeal,Fisher-Price Toys Product 908,Toys,Fisher-Price,931.87,1311.31,28.94,3.5,4159,3218,941
Snapdeal,Yonex Sports Product 652,Sports,Yonex,44963.21,62582.8,28.15,4.6,924,845,79
Snapdeal,Sony Electronics Product 293,Electronics,Sony,10279.84,12232.57,15.96,4.9,3802,3614,188
Snapdeal,Oxford Books Product 328,Books,Oxford,8658.31,10209.59,15.19,2.2,3622,3009,613
Snapdeal,Hachette Books Product 265,Books,Hachette,7938.71,11867.37,33.1,1.2,391,339,52
Snapdeal,Philips Home Appliances Product 988,Home Appliances,Philips,9764.38,10966.19,10.96,3.6,1561,1318,243
Snapdeal,Reebok Sports Product 119,Sports,Reebok,14517.72,17047.73,14.84,4.9,1837,1089,748
Snapdeal,Oxford Books Product 961,Books,Oxford,3749.14,4227.14,11.31,1.9,2110,1883,227
Snapdeal,Levi's Fashion Product 330,Fashion,Levi's,17098.22,19098.84,10.48,5,4973,3470,1503
Snapdeal,Head Sports Product 266,Sports,Head,16814.71,25076.33,32.95,4.7,1141,829,312
Snapdeal,Apple Electronics Product 653,Electronics,Apple,8300.96,11119.92,25.35,2.5,772,562,210
Snapdeal,Sony Electronics Product 229,Electronics,Sony,12990.82,15101.7,13.98,4.7,2561,1883,678
Snapdeal,L'Oreal Beauty Product 751,Beauty,L'Oreal,49020.43,55314.73,11.38,2.1,2240,1541,699
Snapdeal,Lakme Beauty Product 631,Beauty,Lakme,39506.46,54639.42,27.7,3.9,2327,2221,106
Snapdeal,Samsung Home Appliances Product 800,Home Appliances,Samsung,47154.61,59968.9,21.37,1.8,232,216,16
Snapdeal,Nike Fashion Product 773,Fashion,Nike,45340.19,58524.84,22.53,1.5,4779,2784,1995
Snapdeal,Decathlon Sports Product 108,Sports,Decathlon,29654.02,34882.92,14.99,4.6,2208,1905,303
Snapdeal,Zara Fashion Product 444,Fashion,Zara,16612.7,19219.33,13.56,3.3,2102,1575,527
Snapdeal,L'Oreal Beauty Product 922,Beauty,L'Oreal,48225.76,71716.86,32.76,4.6,3474,3040,434
Snapdeal,Whirlpool Home Appliances Product 777,Home Appliances,Whirlpool,26399.21,32341.98,18.37,4.8,4999,3362,1637
Snapdeal,Dove Beauty Product 487,Beauty,Dove,16548.87,21542.72,23.18,4.1,1666,1115,551
Snapdeal,Puma Fashion Product 112,Fashion,Puma,25560.54,37027.11,30.97,3.7,141,141,0
Snapdeal,OnePlus Electronics Product 854,Electronics,OnePlus,35977.74,41648.23,13.62,2.4,4403,2782,1621
Snapdeal,Penguin Books Product 693,Books,Penguin,16658.84,24865.65,33,2.9,3372,3229,143
Snapdeal,Philips Home Appliances Product 889,Home Appliances,Philips,8356.48,11834.84,29.39,4,2203,1135,1068
Snapdeal,LG Home Appliances Product 819,Home Appliances,LG,32414.19,37495.36,13.55,4,50,45,5
Snapdeal,Philips Home Appliances Product 957,Home Appliances,Philips,2100.73,2638.67,20.39,1.1,4822,4545,277
Snapdeal,Mattel Toys Product 762,Toys,Mattel,2501.37,3721.77,32.79,3.8,2915,2085,830
Snapdeal,Fisher-Price Toys Product 897,Toys,Fisher-Price,30546.34,40938.81,25.39,2.4,7,3,4
Snapdeal,Reebok Sports Product 720,Sports,Reebok,46443.29,52675.51,11.83,2.9,4044,2340,1704
Snapdeal,OnePlus Electronics Product 248,Electronics,OnePlus,16723.02,20763.84,19.46,1.8,1222,1001,221
Snapdeal,Dove Beauty Product 810,Beauty,Dove,25429.85,33384.33,23.83,1.1,3711,2362,1349
Snapdeal,Levi's Fashion Product 620,Fashion,Levi's,6826.53,9037.55,24.46,3.2,1055,911,144
Snapdeal,Yonex Sports Product 349,Sports,Yonex,46271.31,61700.05,25.01,1.8,4270,3911,359
Snapdeal,Mattel Toys Product 571,Toys,Mattel,46688.54,57246.05,18.44,4.4,3182,2402,780
Snapdeal,Puma Fashion Product 819,Fashion,Puma,23391.73,32891.86,28.88,3.3,3889,2182,1707
Snapdeal,Samsung Electronics Product 395,Electronics,Samsung,47258.29,68698.99,31.21,1.8,4022,3334,688
Snapdeal,Penguin Books Product 717,Books,Penguin,45675.6,55515.67,17.72,1.8,2056,1265,791
Snapdeal,Penguin Books Product 795,Books,Penguin,13355.87,17031.42,21.58,1.2,2860,2635,225
Snapdeal,Head Sports Product 717,Sports,Head,12304.31,18284.38,32.71,1.5,1170,747,423
Snapdeal,Decathlon Sports Product 930,Sports,Decathlon,32730.35,40547.22,19.28,1.8,4010,2707,1303
Snapdeal,Levi's Fashion Product 843,Fashion,Levi's,4403.61,5136.49,14.27,1.8,178,133,45
Snapdeal,Samsung Electronics Product 529,Electronics,Samsung,7174.07,8921.28,19.58,3.7,515,508,7
Snapdeal,Samsung Electronics Product 422,Electronics,Samsung,29392.69,43001.6,31.65,3.5,253,141,112
Snapdeal,Scholastic Books Product 512,Books,Scholastic,32114.67,47645.61,32.6,4.4,4735,3573,1162
Snapdeal,Scholastic Books Product 271,Books,Scholastic,16632.97,21870.71,23.95,4.3,2691,1806,885
Snapdeal,Dell Electronics Product 424,Electronics,Dell,45576.41,50858.61,10.39,1.1,3131,2959,172
Snapdeal,Puma Fashion Product 661,Fashion,Puma,5782.51,8076.69,28.4,4.9,4854,4556,298
Snapdeal,Decathlon Sports Product 218,Sports,Decathlon,46814.37,61281.32,23.61,2.2,1894,1286,608
Snapdeal,Sony Electronics Product 164,Electronics,Sony,12022.89,17382.2,30.83,4.2,1572,1445,127
Snapdeal,Philips Home Appliances Product 898,Home Appliances,Philips,48174.64,58327.93,17.41,2.8,2016,1156,860
Snapdeal,Nivea Beauty Product 645,Beauty,Nivea,37664.22,43105.04,12.62,3.1,826,644,182
Snapdeal,Head Sports Product 470,Sports,Head,8390.78,10913.32,23.11,1.6,4580,3052,1528
Snapdeal,Lego Toys Product 445,Toys,Lego,42833.6,59838.68,28.42,4.9,3458,2210,1248
Snapdeal,L'Oreal Beauty Product 955,Beauty,L'Oreal,37799.57,42437.78,10.93,4.6,134,109,25
Snapdeal,Fisher-Price Toys Product 191,Toys,Fisher-Price,3261.85,4296.68,24.08,1.2,1708,1471,237
Snapdeal,Adidas Fashion Product 561,Fashion,Adidas,31369.82,37856.66,17.14,3.4,102,70,32
Snapdeal,Nivea Beauty Product 178,Beauty,Nivea,49749.02,59265.14,16.06,3.7,182,96,86
Snapdeal,Samsung Home Appliances Product 622,Home Appliances,Samsung,49531.67,71305.22,30.54,2.1,4815,3548,1267
Snapdeal,Dove Beauty Product 513,Beauty,Dove,28495.36,36828.98,22.63,1.9,242,161,81
Snapdeal,Penguin Books Product 788,Books,Penguin,2677.26,3048.27,12.17,4.3,3276,1790,1486
Snapdeal,Scholastic Books Product 676,Books,Scholastic,40839.14,58414.41,30.09,2.2,661,633,28
Snapdeal,Lakme Beauty Product 290,Beauty,Lakme,49928.97,62037.24,19.52,4,2434,1788,646
Snapdeal,Bosch Home Appliances Product 574,Home Appliances,Bosch,8682.28,9686.93,10.37,3.1,4640,3678,962
Snapdeal,Scholastic Books Product 217,Books,Scholastic,8559.21,12525.93,31.67,5,1509,1225,284
Snapdeal,Under Armour Sports Product 581,Sports,Under Armour,47079.57,60935.56,22.74,4,1252,1159,93
Snapdeal,Bosch Home Appliances Product 905,Home Appliances,Bosch,2452.59,2879.12,14.81,5,2240,2194,46
Snapdeal,Apple Electronics Product 378,Electronics,Apple,49834.02,69677.06,28.48,1.7,4081,3094,987
Snapdeal,Scholastic Books Product 325,Books,Scholastic,7117.38,9429.16,24.52,3,3282,2777,505
Snapdeal,Zara Fashion Product 564,Fashion,Zara,32465.99,38068.04,14.72,2.9,1730,1154,576
Snapdeal,Philips Home Appliances Product 251,Home Appliances,Philips,6622.55,8786.72,24.63,3.3,4867,3209,1658
Snapdeal,Fisher-Price Toys Product 857,Toys,Fisher-Price,35294.91,46177.17,23.57,2,13,9,4
Snapdeal,Fisher-Price Toys Product 751,Toys,Fisher-Price,12343.22,16562.01,25.47,3.7,2461,1855,606
Snapdeal,Nike Fashion Product 944,Fashion,Nike,14808.96,20710.07,28.49,3.6,3906,2272,1634
Snapdeal,Scholastic Books Product 344,Books,Scholastic,15617.53,19937.36,21.67,1.5,2970,2075,895
Snapdeal,Samsung Home Appliances Product 877,Home Appliances,Samsung,12425.91,16092.79,22.79,2.8,741,586,155
Snapdeal,Penguin Books Product 288,Books,Penguin,44524.67,60841.88,26.82,3.9,45,24,21
Snapdeal,Hachette Books Product 994,Books,Hachette,22143.15,28759.55,23.01,2.3,4427,4188,239
Snapdeal,OnePlus Electronics Product 523,Electronics,OnePlus,1288.56,1556.62,17.22,4.6,4506,3937,569
Snapdeal,Scholastic Books Product 807,Books,Scholastic,21826.99,25729.56,15.17,2.6,4873,4257,616
Snapdeal,Funskool Toys Product 809,Toys,Funskool,33531.02,42555.71,21.21,1.8,3965,2057,1908
Snapdeal,Nike Fashion Product 986,Fashion,Nike,31251.85,41459.35,24.62,4.5,986,647,339
Snapdeal,Sony Electronics Product 181,Electronics,Sony,27289.36,31694.17,13.9,4.9,3095,1896,1199
Snapdeal,Hachette Books Product 673,Books,Hachette,23957.94,27566.12,13.09,4.8,3237,1678,1559
Snapdeal,Dell Electronics Product 864,Electronics,Dell,9417.39,10568.58,10.89,1.7,1849,1847,2
Snapdeal,Decathlon Sports Product 884,Sports,Decathlon,29608.17,34043.19,13.03,4.6,3153,2161,992
Snapdeal,Under Armour Sports Product 431,Sports,Under Armour,43936.31,51667.96,14.96,3.5,2376,1735,641
Snapdeal,Samsung Electronics Product 331,Electronics,Samsung,18685.68,22108.8,15.48,1.3,2742,1753,989
Snapdeal,Reebok Sports Product 800,Sports,Reebok,45792.35,57358.1,20.16,4.8,866,723,143
Snapdeal,Oxford Books Product 907,Books,Oxford,40593.08,52440.93,22.59,3.6,320,163,157
Snapdeal,Hasbro Toys Product 122,Toys,Hasbro,26111.47,38071.36,31.41,4.6,4783,2561,2222
Snapdeal,OnePlus Electronics Product 653,Electronics,OnePlus,43538.39,62627.28,30.48,1.4,2100,1312,788
Snapdeal,Nike Fashion Product 555,Fashion,Nike,34328.38,51436.28,33.26,1.3,112,99,13
Snapdeal,OnePlus Electronics Product 405,Electronics,OnePlus,25118.87,31004.59,18.98,2.8,1019,774,245
Snapdeal,LG Home Appliances Product 354,Home Appliances,LG,44835.3,64925.39,30.94,2.2,3885,2971,914
Snapdeal,Puma Fashion Product 802,Fashion,Puma,48396.7,56588.53,14.48,2.3,2219,1930,289
Snapdeal,Samsung Electronics Product 717,Electronics,Samsung,10938.34,15270.28,28.37,1.3,1174,1035,139
Snapdeal,HarperCollins Books Product 605,Books,HarperCollins,37585.35,51498.3,27.02,5,2654,2243,411
Snapdeal,LG Home Appliances Product 211,Home Appliances,LG,33187.35,48388.15,31.41,3.6,1063,859,204
Snapdeal,Whirlpool Home Appliances Product 102,Home Appliances,Whirlpool,34840.79,39817.39,12.5,2.5,1156,656,500
Snapdeal,Sony Electronics Product 687,Electronics,Sony,49808.52,68008.12,26.76,3.7,296,227,69
Snapdeal,Lego Toys Product 188,Toys,Lego,46878.37,57745.84,18.82,2.5,3629,2505,1124
Snapdeal,Maybelline Beauty Product 210,Beauty,Maybelline,38446.38,49522.92,22.37,2.1,1774,1416,358
Snapdeal,Adidas Fashion Product 544,Fashion,Adidas,2971.94,3708.69,19.87,3.5,1825,1105,720
Snapdeal,Mattel Toys Product 144,Toys,Mattel,41869.93,53083.77,21.12,1,3365,2152,1213
Snapdeal,LG Home Appliances Product 564,Home Appliances,LG,12152.09,16560.45,26.62,4.9,1087,761,326
Snapdeal,Dell Electronics Product 289,Electronics,Dell,2631.62,3264.83,19.39,4.8,3384,3300,84
Snapdeal,Mattel Toys Product 393,Toys,Mattel,9662.4,12088.58,20.07,5,839,759,80
Snapdeal,Hachette Books Product 961,Books,Hachette,12540.88,17550.99,28.55,2.5,4914,4185,729
Snapdeal,LG Home Appliances Product 100,Home Appliances,LG,24782.51,32525.94,23.81,2.6,2220,2149,71
Snapdeal,Sony Electronics Product 781,Electronics,Sony,39180.53,57961.9,32.4,4.9,1550,1369,181
Snapdeal,Mattel Toys Product 138,Toys,Mattel,46127.19,64711.32,28.72,3.1,406,350,56
Snapdeal,Sony Electronics Product 392,Electronics,Sony,1046.5,1286.98,18.69,1.4,4442,3549,893
Snapdeal,Nike Fashion Product 558,Fashion,Nike,2919.96,3979.65,26.63,4.3,1324,871,453
Snapdeal,Philips Home Appliances Product 660,Home Appliances,Philips,49198.63,60873.04,19.18,1,1105,979,126
Snapdeal,Whirlpool Home Appliances Product 602,Home Appliances,Whirlpool,29452.26,32730.42,10.02,1.6,777,519,258
Snapdeal,Levi's Fashion Product 365,Fashion,Levi's,4771,6868.77,30.54,4.6,2437,1498,939
Snapdeal,Under Armour Sports Product 132,Sports,Under Armour,35361.41,41636.42,15.07,2,2847,1924,923
Snapdeal,Dell Electronics Product 820,Electronics,Dell,16922.96,22034.81,23.2,2.7,4940,3558,1382
Snapdeal,Mattel Toys Product 151,Toys,Mattel,49223.84,57156.49,13.88,2.3,1806,1534,272
Snapdeal,Dell Electronics Product 599,Electronics,Dell,5584.3,6915.19,19.25,1.9,733,731,2
Snapdeal,Mattel Toys Product 288,Toys,Mattel,43477.93,63618.97,31.66,2.6,4223,4199,24
Snapdeal,L'Oreal Beauty Product 367,Beauty,L'Oreal,47530.73,69148.82,31.26,2.9,1661,1584,77
Snapdeal,Funskool Toys Product 766,Toys,Funskool,25320.5,32017.75,20.92,4.1,1795,1578,217
Snapdeal,Apple Electronics Product 544,Electronics,Apple,42687.19,49176.67,13.2,1.9,3955,2464,1491
Snapdeal,Zara Fashion Product 927,Fashion,Zara,15861.4,20646.75,23.18,2.3,3621,2692,929
Snapdeal,Philips Home Appliances Product 969,Home Appliances,Philips,42338.5,46606.12,9.16,4.2,4882,3349,1533
Snapdeal,Scholastic Books Product 394,Books,Scholastic,2375.79,2631.2,9.71,4.6,3863,3233,630
Snapdeal,OnePlus Electronics Product 232,Electronics,OnePlus,9173.47,10474.54,12.42,1.7,2113,1223,890
Snapdeal,Hasbro Toys Product 465,Toys,Hasbro,14168.64,20495.02,30.87,1.3,4602,4036,566
Snapdeal,Hasbro Toys Product 851,Toys,Hasbro,10635.21,13289.6,19.97,3.2,1895,1445,450
Snapdeal,Dove Beauty Product 112,Beauty,Dove,13143.36,15766.46,16.64,3.5,502,321,181
Snapdeal,Dell Electronics Product 444,Electronics,Dell,21515.1,27138.04,20.72,2.6,3836,3012,824
Snapdeal,Samsung Electronics Product 207,Electronics,Samsung,26998.82,30371.71,11.11,3.9,1607,1401,206
Snapdeal,Fisher-Price Toys Product 924,Toys,Fisher-Price,10713.65,11862.56,9.69,2.9,910,639,271
Snapdeal,Sony Electronics Product 120,Electronics,Sony,36977.44,42747.62,13.5,4.9,282,237,45
Snapdeal,HarperCollins Books Product 355,Books,HarperCollins,37719.95,53094.43,28.96,1.9,961,917,44
Snapdeal,Scholastic Books Product 671,Books,Scholastic,20091.66,28724.58,30.05,2.6,4181,3382,799
Snapdeal,Mattel Toys Product 371,Toys,Mattel,49674.99,55532.28,10.55,1.5,1531,1133,398
Snapdeal,Funskool Toys Product 123,Toys,Funskool,30618.43,42652.74,28.21,2.9,830,706,124
Snapdeal,Dove Beauty Product 232,Beauty,Dove,4675.6,5714.99,18.19,3.7,250,129,121
Snapdeal,Whirlpool Home Appliances Product 951,Home Appliances,Whirlpool,38038.31,51890.94,26.7,3.4,669,490,179
Snapdeal,Adidas Fashion Product 166,Fashion,Adidas,29619.3,44128.31,32.88,3.6,4605,2471,2134
Snapdeal,Dove Beauty Product 499,Beauty,Dove,22443.38,33426.85,32.86,4.3,4457,4212,245
Snapdeal,Levi's Fashion Product 740,Fashion,Levi's,4963.36,6910.84,28.18,1.4,450,443,7
Snapdeal,Scholastic Books Product 113,Books,Scholastic,31990.44,37773.07,15.31,5,2590,2503,87
Snapdeal,Zara Fashion Product 287,Fashion,Zara,40373.91,46912.89,13.94,1.2,4400,2729,1671
Snapdeal,Whirlpool Home Appliances Product 428,Home Appliances,Whirlpool,31315.87,35508.25,11.81,4.7,3435,2923,512
Snapdeal,Lego Toys Product 368,Toys,Lego,19492.61,24394.23,20.09,2,341,191,150
Snapdeal,Adidas Fashion Product 416,Fashion,Adidas,15613.29,17386.32,10.2,3.5,3122,2689,433
Snapdeal,Sony Electronics Product 518,Electronics,Sony,473.61,684.17,30.78,3.4,3443,2003,1440
Snapdeal,Mattel Toys Product 639,Toys,Mattel,44926.01,54563.39,17.66,4.2,4103,3691,412
Snapdeal,Adidas Fashion Product 270,Fashion,Adidas,37608.33,51200.92,26.55,2.6,4558,2425,2133
Snapdeal,Head Sports Product 746,Sports,Head,23398.07,29981.32,21.96,3.2,2079,1210,869
Snapdeal,Oxford Books Product 576,Books,Oxford,16054.59,17878.16,10.2,4.4,4932,2623,2309
Snapdeal,LG Home Appliances Product 712,Home Appliances,LG,17327.73,19887.62,12.87,2.4,983,851,132
Snapdeal,Nike Fashion Product 463,Fashion,Nike,33201.34,42672.09,22.19,3.8,3057,2165,892
Snapdeal,Nike Fashion Product 358,Fashion,Nike,20283.29,27780.7,26.99,1.6,493,446,47
Snapdeal,Oxford Books Product 288,Books,Oxford,37413.49,52137.85,28.24,4.8,1058,668,390
Snapdeal,Oxford Books Product 170,Books,Oxford,9325.68,11527.11,19.1,1.5,3694,3329,365
Snapdeal,Yonex Sports Product 939,Sports,Yonex,30379.64,38255.5,20.59,1.2,1051,996,55
Snapdeal,Nivea Beauty Product 976,Beauty,Nivea,45965.69,55056.73,16.51,3,3913,3782,131
Snapdeal,Hachette Books Product 793,Books,Hachette,2971.47,3964.09,25.04,3.8,2678,1524,1154
Snapdeal,Funskool Toys Product 306,Toys,Funskool,15762.76,19643.38,19.76,3.6,2455,1245,1210
Snapdeal,Levi's Fashion Product 845,Fashion,Levi's,4324.86,4761.03,9.16,2.7,3037,1596,1441
Snapdeal,Samsung Home Appliances Product 868,Home Appliances,Samsung,42267.09,48811.79,13.41,2.9,3159,2696,463
Snapdeal,Puma Fashion Product 521,Fashion,Puma,13441.42,16530.53,18.69,2.9,3772,2782,990
Snapdeal,Dove Beauty Product 734,Beauty,Dove,46086.89,66172.36,30.35,3.9,2713,2353,360
Snapdeal,Oxford Books Product 590,Books,Oxford,38011.71,49520.41,23.24,1.1,2910,2779,131
Snapdeal,Hachette Books Product 414,Books,Hachette,32505.03,42724.11,23.92,2.6,2387,1969,418
Snapdeal,Whirlpool Home Appliances Product 169,Home Appliances,Whirlpool,21362.41,25180.47,15.16,4.4,2868,1808,1060
Snapdeal,Head Sports Product 435,Sports,Head,43235.3,57284.69,24.53,2.3,802,648,154
Snapdeal,Levi's Fashion Product 385,Fashion,Levi's,30055.41,41850.25,28.18,3.6,3660,1887,1773
Snapdeal,Reebok Sports Product 642,Sports,Reebok,38686.48,45096.71,14.21,1.3,191,124,67
Snapdeal,Adidas Fashion Product 913,Fashion,Adidas,14187.51,20863.14,32,3.2,195,139,56
Snapdeal,Apple Electronics Product 876,Electronics,Apple,29285.2,36801,20.42,1.8,4778,4545,233
Snapdeal,L'Oreal Beauty Product 240,Beauty,L'Oreal,47912.22,62956.88,23.9,1.7,3333,2949,384
Snapdeal,Reebok Sports Product 848,Sports,Reebok,6886.71,8749.32,21.29,4.2,4464,3906,558
Snapdeal,Puma Fashion Product 539,Fashion,Puma,48278.83,64645.58,25.32,2.7,2410,1843,567
Snapdeal,Maybelline Beauty Product 513,Beauty,Maybelline,27011.2,30315.16,10.9,3.2,201,130,71
Snapdeal,L'Oreal Beauty Product 920,Beauty,L'Oreal,28424.8,36964.81,23.1,4.9,3319,2604,715
Snapdeal,Fisher-Price Toys Product 331,Toys,Fisher-Price,12416,17854.9,30.46,3.6,1345,731,614
Snapdeal,OnePlus Electronics Product 996,Electronics,OnePlus,392.01,522.22,24.93,4.9,4812,2869,1943
Snapdeal,Adidas Fashion Product 452,Fashion,Adidas,25543.59,30757.64,16.95,1.1,213,116,97
Snapdeal,Yonex Sports Product 958,Sports,Yonex,28318.04,39761.63,28.78,1.2,29,17,12
Snapdeal,Levi's Fashion Product 674,Fashion,Levi's,46203.69,61470.82,24.84,1.1,454,368,86
Snapdeal,Fisher-Price Toys Product 545,Toys,Fisher-Price,19540.67,25636.42,23.78,3.4,1382,1113,269
Snapdeal,Bosch Home Appliances Product 192,Home Appliances,Bosch,6532.35,7793.69,16.18,3.6,3078,2291,787
Snapdeal,Samsung Home Appliances Product 232,Home Appliances,Samsung,3807.9,4648.28,18.08,3.3,2944,2388,556
Snapdeal,L'Oreal Beauty Product 481,Beauty,L'Oreal,27194.4,36878.98,26.26,4.1,424,350,74
Snapdeal,Dell Electronics Product 582,Electronics,Dell,14559.13,17130.41,15.01,4.7,3495,2105,1390
Snapdeal,Apple Electronics Product 100,Electronics,Apple,1795.6,2124.61,15.49,4.7,2889,1504,1385
Snapdeal,Whirlpool Home Appliances Product 558,Home Appliances,Whirlpool,42829.66,62493.93,31.47,1.2,2497,1329,1168
Snapdeal,Samsung Electronics Product 259,Electronics,Samsung,48426.95,69356.11,30.18,3.7,4373,3367,1006
Snapdeal,Fisher-Price Toys Product 326,Toys,Fisher-Price,39007.65,46988.27,16.98,1.5,389,367,22
Snapdeal,Hasbro Toys Product 801,Toys,Hasbro,2754.13,3108.42,11.4,2.9,2098,1979,119
Snapdeal,Nike Fashion Product 942,Fashion,Nike,38368.58,50873.22,24.58,3.4,2784,2707,77
Snapdeal,Zara Fashion Product 713,Fashion,Zara,22917.71,34098.22,32.79,2.2,1714,1713,1
Snapdeal,Sony Electronics Product 280,Electronics,Sony,46329.83,68537.12,32.4,4.4,846,522,324
Snapdeal,HarperCollins Books Product 958,Books,HarperCollins,43653.91,50375,13.34,4.9,1000,842,158
Snapdeal,Penguin Books Product 505,Books,Penguin,33600.85,45042.27,25.4,3.5,1246,1167,79
Snapdeal,Zara Fashion Product 327,Fashion,Zara,37491.79,46668.68,19.66,4.8,3747,3137,610
Snapdeal,Oxford Books Product 247,Books,Oxford,43845.41,64484.02,32.01,3.2,2442,2212,230
Snapdeal,Penguin Books Product 261,Books,Penguin,24383.5,28879.18,15.57,2.6,3327,2230,1097
Snapdeal,Lakme Beauty Product 846,Beauty,Lakme,8469.58,12142.18,30.25,1.9,501,430,71
Snapdeal,Samsung Home Appliances Product 439,Home Appliances,Samsung,9586.15,14152.93,32.27,4.7,2727,2523,204
Snapdeal,Dell Electronics Product 520,Electronics,Dell,35827.05,50234.79,28.68,4.8,1504,1166,338
